unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri"8E5CD0F3-BC85-48A9-B0EF-031773B44F8D","1220000","2011-09-30","SW10 0AG","F","N","L","FLAT 6","STANLEY MANSIONS","PARK WALK","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/8E5CD0F3-BC85-48A9-B0EF-031773B44F8D/current"
"931E4B4B-9615-436D-9EC4-4A4EC534BF6D","4575000","2011-03-31","SW3 4DW","T","N","F","","35","TEDWORTH SQUARE","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/931E4B4B-9615-436D-9EC4-4A4EC534BF6D/current"
"E8E714BF-4E81-4730-9D01-F6F0311C79D4","1900000","2011-03-15","SW3 4DW","F","N","L","UPPER MAISONETTE","41","TEDWORTH SQUARE","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/E8E714BF-4E81-4730-9D01-F6F0311C79D4/current"
"BA7CA861-42F2-46ED-8C7C-77FA4C9DAA95","3700000","2011-11-18","SW3 4DY","F","N","L","FLAT 6","6","TEDWORTH SQUARE","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/BA7CA861-42F2-46ED-8C7C-77FA4C9DAA95/current"
"9BCBC04A-9A06-4D76-8C4A-F0FCFC080F58","2290000","2011-10-04","SW3 4DY","F","N","L","FLAT 8","6","TEDWORTH SQUARE","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/9BCBC04A-9A06-4D76-8C4A-F0FCFC080F58/current"
"6B5031C3-1D8D-464E-A3B9-02EA550BBB36","2100000","2011-06-30","SW3 4DY","F","N","L","","16","TEDWORTH SQUARE","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/6B5031C3-1D8D-464E-A3B9-02EA550BBB36/current"
"FE02FBB6-0737-4875-B88B-C8778F1DEE16","2450000","2011-12-15","SW3 4DY","F","N","L","FLAT 4","18","TEDWORTH SQUARE","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/FE02FBB6-0737-4875-B88B-C8778F1DEE16/current"
"6B4016A6-46D8-4890-B38D-4A047317EA67","695000","2011-01-27","SW3 4EH","F","N","L","FLAT J","EASTON COURT, 17 - 18","SMITH STREET","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/6B4016A6-46D8-4890-B38D-4A047317EA67/current"
"6E48E24E-EB79-426B-883C-CD459E0B6C26","4465000","2011-11-14","SW3 4ER","T","N","F","","31","SMITH STREET","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/6E48E24E-EB79-426B-883C-CD459E0B6C26/current"
"CA5E6DF7-A895-4E37-B417-D509E51FEE3A","587500","2011-01-31","SW3 4EW","F","N","L","FLAT 2","25","SMITH STREET","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/CA5E6DF7-A895-4E37-B417-D509E51FEE3A/current"
"757F0742-295F-4CDE-BBC0-52E8AA306736","2275000","2011-08-31","SW3 4EX","F","N","L","FLAT 2","TRENT HOUSE, 24","ORMONDE GATE","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/757F0742-295F-4CDE-BBC0-52E8AA306736/current"
"F9D3A531-3B8C-4308-A047-70CF73B80FF0","720000","2011-08-01","SW3 4EX","F","N","L","FLAT 5","TEVIOT HOUSE, 26","ORMONDE GATE","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/F9D3A531-3B8C-4308-A047-70CF73B80FF0/current"
"B798A62C-B9B5-4D93-ABC9-2E5FC548592C","1634237","2011-07-19","SW3 4HA","F","N","L","FLAT 7","28 - 29","ORMONDE GATE","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/B798A62C-B9B5-4D93-ABC9-2E5FC548592C/current"
"025AB9CE-F335-44C8-9B66-2666B76419F2","2350000","2011-02-23","SW3 4HH","F","N","L","FLAT D","11","CHEYNE PLACE","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/025AB9CE-F335-44C8-9B66-2666B76419F2/current"
"9E306985-366E-411A-A55B-51BF8F84DE9C","785000","2011-05-12","SW3 4HJ","F","N","L","FLAT 12","25","CHEYNE PLACE","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/9E306985-366E-411A-A55B-51BF8F84DE9C/current"
"5987CA16-0FF2-4CA4-AFFD-F948C1FA3424","525000","2011-01-21","SW3 4HJ","F","N","L","FLAT 31","25","CHEYNE PLACE","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/5987CA16-0FF2-4CA4-AFFD-F948C1FA3424/current"
"CE95F18E-FDF1-4985-998E-21D09F1512FA","156000","2011-11-23","SW3 4HL","F","N","L","FLAT 2","31","CHEYNE PLACE","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/CE95F18E-FDF1-4985-998E-21D09F1512FA/current"
"C4316282-EA7D-43CD-B793-A4AAEB626108","1040000","2011-05-06","SW3 4HL","F","N","L","FLAT 6","35","CHEYNE PLACE","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/C4316282-EA7D-43CD-B793-A4AAEB626108/current"
"4BA331C8-8B9E-4A8A-BD2A-B6ED76CF4001","2900000","2011-06-30","SW3 4HQ","T","N","F","","9","PHYSIC PLACE","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/4BA331C8-8B9E-4A8A-BD2A-B6ED76CF4001/current"
"1725139E-A0BE-4D91-A66D-4A55F654602D","685000","2011-08-09","SW3 4HW","F","N","L","FLAT 6","LAMPARD HOUSE, 76","ROYAL HOSPITAL ROAD","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/1725139E-A0BE-4D91-A66D-4A55F654602D/current"
"8BBF0ACA-62FE-489E-B76B-10CCD68391D2","550000","2011-11-25","SW3 4JA","F","N","L","FLAT 5","28","TITE STREET","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/8BBF0ACA-62FE-489E-B76B-10CCD68391D2/current"
"4903A6EA-EE27-4A05-8640-D3340A00DDA0","3200000","2011-12-08","SW3 4JA","F","N","L","FLAT 1","30","TITE STREET","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/4903A6EA-EE27-4A05-8640-D3340A00DDA0/current"
"553D330C-44A4-4A30-83B1-C87D7AD2EEF4","2101000","2011-03-09","SW3 4JA","F","N","L","FLAT 1","30","TITE STREET","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/553D330C-44A4-4A30-83B1-C87D7AD2EEF4/current"
"0EAFA42C-24FA-4F95-B626-E24195E1F7A8","740000","2011-06-16","SW3 4JA","F","N","L","FLAT 1","34","TITE STREET","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/0EAFA42C-24FA-4F95-B626-E24195E1F7A8/current"
"4C3971E9-666C-4530-B6B4-A70E2FC74033","1260000","2011-10-28","SW3 4JA","F","N","L","FLAT 1","48","TITE STREET","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/4C3971E9-666C-4530-B6B4-A70E2FC74033/current"
"22329AE2-964C-486B-8A8B-1BB4B7405043","3150000","2011-04-01","SW3 4JE","T","N","F","","7A","DILKE STREET","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/22329AE2-964C-486B-8A8B-1BB4B7405043/current"
"E292D942-571E-47A6-BFCE-72424C20718E","1665000","2011-03-31","SW3 4JR","F","N","L","FLAT B","7","TITE STREET","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/E292D942-571E-47A6-BFCE-72424C20718E/current"
"FEAEFF49-7749-4F6F-8FB0-66FEA9A6DB87","950000","2011-07-01","SW3 4JR","F","N","L","FLAT 2","11","TITE STREET","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/FEAEFF49-7749-4F6F-8FB0-66FEA9A6DB87/current"
"E625B473-6551-41A3-B9FE-3CE9933B6627","960000","2011-04-27","SW3 4JS","F","N","L","FLAT E","OSCAR COURT, 17 - 19","TITE STREET","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/E625B473-6551-41A3-B9FE-3CE9933B6627/current"
"2CDC5B3F-B0D5-4077-BE4B-672A8C864607","1000000","2011-10-11","SW3 4LA","F","N","L","FLAT 2","DELAHAY HOUSE, 15","CHELSEA EMBANKMENT","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/2CDC5B3F-B0D5-4077-BE4B-672A8C864607/current"
"956BD040-A245-4E6E-9B0A-D19D1523FAD8","1925000","2011-09-09","SW3 4LA","F","N","L","GROUND FLOOR FLAT","16","CHELSEA EMBANKMENT","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/956BD040-A245-4E6E-9B0A-D19D1523FAD8/current"
"1C620646-2668-4329-8F4B-6E973DAFAF44","425000","2011-10-28","SW3 4LE","F","N","L","FLAT 22A","9","CHELSEA EMBANKMENT","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/1C620646-2668-4329-8F4B-6E973DAFAF44/current"
"50159862-97DB-43A0-AD90-514AD79F9235","950000","2011-09-05","SW3 4LE","F","N","L","FLAT 1A","11","CHELSEA EMBANKMENT","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/50159862-97DB-43A0-AD90-514AD79F9235/current"
"1D32FEFF-09A9-4E6F-977F-D3F981B8804E","667500","2011-12-19","SW3 4LG","F","N","L","FLAT 1","THE RIVER HOUSE, 3","CHELSEA EMBANKMENT","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/1D32FEFF-09A9-4E6F-977F-D3F981B8804E/current"
"A7F69C55-9BDF-4E87-AADF-91A0AB99BF63","240000","2011-10-21","SW3 4LH","F","N","L","FLAT 13","1 - 2","EMBANKMENT GARDENS","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/A7F69C55-9BDF-4E87-AADF-91A0AB99BF63/current"
"782D1FEC-49C1-4F27-B078-D5098A16F67E","350000","2011-06-06","SW3 4LH","F","N","L","FLAT 15","1 - 2","EMBANKMENT GARDENS","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/782D1FEC-49C1-4F27-B078-D5098A16F67E/current"
"0A3AD34D-E942-413C-ABB3-E4F8DD372741","290000","2011-07-08","SW3 4LH","F","N","L","FLAT 3","1 - 2","EMBANKMENT GARDENS","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/0A3AD34D-E942-413C-ABB3-E4F8DD372741/current"
"14012E57-E2F8-4179-9263-0DF9C40E27CD","320000","2011-12-22","SW3 4LJ","F","N","L","FLAT 20","1 - 2","EMBANKMENT GARDENS","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/14012E57-E2F8-4179-9263-0DF9C40E27CD/current"
"07E31FA4-305B-4C71-BFEF-875FFB285EF7","221000","2011-02-01","SW3 4LJ","F","N","L","FLAT 8","MORETON HOUSE 3-4","EMBANKMENT GARDENS","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/07E31FA4-305B-4C71-BFEF-875FFB285EF7/current"
"3E4251B7-5DC1-43E0-BB86-FC0FC293DDD3","355000","2011-10-07","SW3 4LJ","F","N","L","FLAT 7","6","EMBANKMENT GARDENS","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/3E4251B7-5DC1-43E0-BB86-FC0FC293DDD3/current"
"CF6CE897-7273-4A67-B8E7-380C5D5963BE","330000","2011-09-14","SW3 4LJ","F","N","L","FLAT 1","7","EMBANKMENT GARDENS","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/CF6CE897-7273-4A67-B8E7-380C5D5963BE/current"
"A80CF60D-2708-4ABF-B8D3-1EA14E897C54","1100000","2011-04-04","SW3 4LW","F","N","L","FLAT 7","RIVERPARK COURT 22-23","EMBANKMENT GARDENS","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/A80CF60D-2708-4ABF-B8D3-1EA14E897C54/current"
"E771A4C2-FDB2-48AC-B518-14B4D25075E2","255900","2011-09-02","SW3 4LW","F","N","L","FLAT 5","RIVERPARK COURT, 22 - 23","EMBANKMENT GARDENS","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/E771A4C2-FDB2-48AC-B518-14B4D25075E2/current"
"B7BDD83E-41BC-46EA-A133-02A95DF0E7A4","700000","2011-01-13","SW3 4LW","F","N","L","FLAT 5","RIVERPARK COURT, 22 - 23","EMBANKMENT GARDENS","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/B7BDD83E-41BC-46EA-A133-02A95DF0E7A4/current"
"2588C602-0FBA-45AA-AB85-7ADB8C173097","2000000","2011-03-30","SW3 4NG","T","N","F","","14","CHARLES II PLACE","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/2588C602-0FBA-45AA-AB85-7ADB8C173097/current"
"728F263C-6FA6-4D0A-8C69-634F48DF5416","6330000","2011-01-17","SW3 4NJ","T","N","F","","7","WELLINGTON SQUARE","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/728F263C-6FA6-4D0A-8C69-634F48DF5416/current"
"5384E5F8-5004-43A4-89EE-9F85B8DB4054","6330000","2011-10-17","SW3 4QB","T","N","F","","8","ST LEONARDS TERRACE","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/5384E5F8-5004-43A4-89EE-9F85B8DB4054/current"
"3CF36265-23FC-49FE-8B0E-77577A9DDEF6","750000","2011-04-14","SW3 4QX","F","N","L","FLAT 7A","WHITELANDS HOUSE","CHELTENHAM TERRACE","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/3CF36265-23FC-49FE-8B0E-77577A9DDEF6/current"
"4453948C-252B-4904-BF27-0D2F6C42F957","1300000","2011-12-16","SW3 4SY","F","N","L","FLAT 55","BURTON COURT","FRANKLINS ROW","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/4453948C-252B-4904-BF27-0D2F6C42F957/current"
"0E4A0A95-3112-44AE-B823-021E5A8A7FB9","1275000","2011-07-12","SW3 4SY","F","N","L","FLAT 63","BURTON COURT","FRANKLINS ROW","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/0E4A0A95-3112-44AE-B823-021E5A8A7FB9/current"
"20B55B27-0585-45B4-8038-CEE31D996F7D","3250000","2011-11-30","SW3 4SZ","F","N","L","FLAT 34","BURTON COURT","FRANKLINS ROW","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/20B55B27-0585-45B4-8038-CEE31D996F7D/current"
"9888072E-6A74-4D45-8BA0-4204AF63849D","1935000","2011-08-26","SW3 4TB","F","N","L","","25","SLOANE COURT WEST","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/9888072E-6A74-4D45-8BA0-4204AF63849D/current"
"B9D660EE-B68E-4A01-BE18-EDC85DC07A92","930000","2011-06-03","SW3 4TB","F","N","L","FLAT 14","34","SLOANE COURT WEST","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/B9D660EE-B68E-4A01-BE18-EDC85DC07A92/current"
"484DEB48-2706-4992-BE48-EFB9D0D2DDF0","895000","2011-10-18","SW3 4TB","F","N","L","FLAT 15","34","SLOANE COURT WEST","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/484DEB48-2706-4992-BE48-EFB9D0D2DDF0/current"
"5FA63CFE-8E40-4CDE-9DC4-7B42F89EBD16","975000","2011-06-16","SW3 4TB","F","N","L","FLAT 16","34","SLOANE COURT WEST","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/5FA63CFE-8E40-4CDE-9DC4-7B42F89EBD16/current"
"DC9D9AA2-5F91-4CC6-B887-70F89D165C16","1040000","2011-08-12","SW3 4TB","F","N","L","FLAT 19","34","SLOANE COURT WEST","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/DC9D9AA2-5F91-4CC6-B887-70F89D165C16/current"
"984613B6-CADC-4B26-9D51-F710B7BFB778","1205000","2011-07-12","SW3 4TB","F","N","L","FLAT 2","40","SLOANE COURT WEST","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/984613B6-CADC-4B26-9D51-F710B7BFB778/current"
"E973254C-669F-4FB2-8A02-23E16E225B8A","1000000","2011-05-20","SW3 4TB","F","N","L","GROUND FLOOR FLAT","40","SLOANE COURT WEST","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/E973254C-669F-4FB2-8A02-23E16E225B8A/current"
"1CAEF502-7E12-4113-94E8-9101005527BA","495000","2011-07-19","SW3 4TG","F","N","L","FLAT 4","24","SLOANE COURT EAST","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/1CAEF502-7E12-4113-94E8-9101005527BA/current"
"160C6819-F52D-4D13-AAD8-45A4DC793BF9","840000","2011-04-07","SW3 4TH","F","N","L","FLAT 1","YORK HOUSE","TURKS ROW","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/160C6819-F52D-4D13-AAD8-45A4DC793BF9/current"
"A5FC6F82-4ED0-4FBF-B15A-CB6C88EFE527","295000","2011-10-21","SW3 4TQ","F","N","L","FLAT 12","1","SLOANE COURT EAST","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/A5FC6F82-4ED0-4FBF-B15A-CB6C88EFE527/current"
"A4D18E7D-8663-441F-8C1C-06B7486490BF","1162500","2011-01-14","SW3 4TQ","F","N","L","FLAT 5","1","SLOANE COURT EAST","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/A4D18E7D-8663-441F-8C1C-06B7486490BF/current"
"AB272D9D-9B17-4926-914F-7D47B127FB94","450000","2011-04-12","SW3 4TQ","F","N","L","FLAT 9","3","SLOANE COURT EAST","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/AB272D9D-9B17-4926-914F-7D47B127FB94/current"
"37EFC5CF-468C-4836-A846-9FFE41E88316","850000","2011-03-10","SW3 4TQ","F","N","L","FLAT 2","5","SLOANE COURT EAST","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/37EFC5CF-468C-4836-A846-9FFE41E88316/current"
"DE93EA7D-402E-40A7-B31B-7A6656FF2978","800000","2011-09-09","SW3 4TQ","F","N","L","FLAT 31","5","SLOANE COURT EAST","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/DE93EA7D-402E-40A7-B31B-7A6656FF2978/current"
"4D4DFECE-595E-4177-B93B-08E01CC86071","970000","2011-06-24","SW3 4TR","F","N","L","","130A","KINGS ROAD","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/4D4DFECE-595E-4177-B93B-08E01CC86071/current"
"C8EB3D6C-2861-4F0C-9EF9-0BAB368F37D0","520000","2011-10-12","SW3 4UD","F","N","L","FLAT 2","54","KINGS ROAD","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/C8EB3D6C-2861-4F0C-9EF9-0BAB368F37D0/current"
"14896C01-129A-42B5-B067-202C98AF861D","5200000","2011-12-30","SW3 4XA","T","N","F","","39A","MARKHAM SQUARE","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/14896C01-129A-42B5-B067-202C98AF861D/current"
"DA457F43-E9AB-45D3-91FB-CDACCBAE595C","1805000","2011-01-07","SW3 4XD","T","N","F","","5","BYWATER STREET","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/DA457F43-E9AB-45D3-91FB-CDACCBAE595C/current"
"E67D5FE3-70CD-4CEF-BF2A-88139EBFB0F7","2500000","2011-03-28","SW3 4XH","T","N","F","","30","BYWATER STREET","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/E67D5FE3-70CD-4CEF-BF2A-88139EBFB0F7/current"
"D13E2695-FF6D-4927-8D6D-28D0ACB8A94A","320000","2011-04-07","SW3 5AB","F","N","L","","7","MULBERRY CLOSE","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D13E2695-FF6D-4927-8D6D-28D0ACB8A94A/current"
"86FB922E-712D-4EB0-A093-5043454E2C49","895000","2011-09-08","SW3 5AE","F","N","L","FLAT 110","BEAUFORT MANSIONS","BEAUFORT STREET","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/86FB922E-712D-4EB0-A093-5043454E2C49/current"
"EFE79E60-0B3C-46F9-B5CC-4AF20C8F6FA8","890000","2011-10-26","SW3 5AE","F","N","L","FLAT 115","BEAUFORT MANSIONS","BEAUFORT STREET","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/EFE79E60-0B3C-46F9-B5CC-4AF20C8F6FA8/current"
"8996DA25-5D40-45C3-AEE7-7F04A8200BD2","850000","2011-02-25","SW3 5AE","F","N","L","FLAT 120","BEAUFORT MANSIONS","BEAUFORT STREET","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/8996DA25-5D40-45C3-AEE7-7F04A8200BD2/current"
"8B81C852-5539-4A6C-9EC7-2565301DE7F5","785000","2011-04-01","SW3 5AE","F","N","L","FLAT 122","BEAUFORT MANSIONS","BEAUFORT STREET","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/8B81C852-5539-4A6C-9EC7-2565301DE7F5/current"
"8463FDCF-B336-4810-9430-D89F372D0E23","765000","2011-11-02","SW3 5AE","F","N","L","FLAT 125","BEAUFORT MANSIONS","BEAUFORT STREET","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/8463FDCF-B336-4810-9430-D89F372D0E23/current"
"8C2CD0B5-1E41-4BCE-A765-37C4A05F2810","745000","2011-08-30","SW3 5AF","F","N","L","FLAT 66","BEAUFORT MANSIONS","BEAUFORT STREET","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/8C2CD0B5-1E41-4BCE-A765-37C4A05F2810/current"
"4BB03C33-DB90-4709-AACC-C910C5948EE6","750000","2011-10-25","SW3 5AF","F","N","L","FLAT 95","BEAUFORT MANSIONS","BEAUFORT STREET","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/4BB03C33-DB90-4709-AACC-C910C5948EE6/current"
"A8ABF67C-9222-41B3-AC9B-932D4AA765CE","670000","2011-03-04","SW3 5AG","F","N","L","FLAT 34","BEAUFORT MANSIONS","BEAUFORT STREET","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/A8ABF67C-9222-41B3-AC9B-932D4AA765CE/current"
"06B18BE1-F368-4BD6-A3E2-68FA1B41995E","6225000","2011-03-25","SW3 5AP","T","N","F","","1A","PAULTONS SQUARE","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/06B18BE1-F368-4BD6-A3E2-68FA1B41995E/current"
"D3B294FB-1FFE-47EB-8D22-B83E614AE8B4","2300000","2011-03-09","SW3 5BB","F","N","L","8","MORES GARDEN","CHEYNE WALK","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D3B294FB-1FFE-47EB-8D22-B83E614AE8B4/current"
"AF9F6A73-8E89-4AA4-93A4-8FD50D98090F","310000","2011-08-09","SW3 5BD","F","N","L","FLAT 42","KINGSLEY HOUSE","BEAUFORT STREET","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/AF9F6A73-8E89-4AA4-93A4-8FD50D98090F/current"
"9748B8B5-C423-4C75-8646-423D3D5DFBAD","382000","2011-08-25","SW3 5BE","F","N","L","FLAT 37","BURLEIGH HOUSE","BEAUFORT STREET","","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/9748B8B5-C423-4C75-8646-423D3D5DFBAD/current"
